,id,name,price,original_price,discount,discount_rate,rating_average,review_count,thumbnail_url,quantity_sold,categories,description,authors,publisher,publication_date,manufacturer,book_cover,number_of_page
609,141111131,Legal Words You Should Know,299000,299000,0,0,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/af/7d/68/6de4b665fce9a4c054c1f93947516336.jpg,19,"['English Books', 'Reference', 'Psychology']","kích thước: 140 x 214 x 20mm | 243g
ngôn ngữ: tiếng anh
Every day, people find themselves in legal situations. Mortgages are put in place, attorneys draw up wills, and credit cards are set up all the time. However, how many people actually understood the legal contracts they were signing? There's no excuse for ignorant of the law when it comes to a dispute with a bank, a mortgage lender, or a lawyer. This book defines 1,000 essential words from the worlds of civil law, estates, lending, and elder affairs, such as abatement, residuary beneficiary, trust deed, variable rate mortgage, right of rescission, and more. Each word will be clearly defined, and includes a pronunciation key and an example of usage. This guide ensures you will know the law in no time!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Adams Media Corporation,,256
610,66229349,My Story,225200,237000,11800,5,4.5,6,https://salt.tikicdn.com/cache/280x280/ts/product/6f/26/0e/d0947d4037193c47ed2f62a7911e3548.jpg,20,"['English Books', 'Biographies & Memoirs', 'Sports & Outdoor']","My Story
Steven Gerrard - legendary captain of Liverpool and England - tells the story of the highs and lows of a twenty-year career at the top of English and world football.
As the only player ever to have scored in a FA cup final, a league cup final, a UEFA cup final and a champion's league final, Steven Gerrard is an inspiration to fans and footballers alike. After joining his beloved Liverpool at the age of eight, he spent the next 28 years, and over 700 games, devoted to this one club. Perhaps the last player of his calibre that we will see display such extraordinary longevity and commitment, his loyalty ensures he will be remembered not only as one of the all-time Anfield greats but one of England's finest footballers.
In My Story Gerrard dissects his full playing career. He examines the defining games such as the 2005 Champion's League Final when he inspired 'The Miracle of Istanbul' as Liverpool came back from 3-0 down against AC Milan to become champions of Europe. He talks about his 114 caps for England, including World Cup and European Championship campaigns, asking what went right - and wrong.
In My Story Gerrard dissects his full playing career. He examines the defining games such as the 2005 Champion's League Final when he inspired 'The Miracle of Istanbul' as Liverpool came back from 3-0 down against AC Milan to become champions of Europe. He talks about his 114 caps for England, including World Cup and European Championship campaigns, asking what went right - and wrong.
He writes candidly of those he's played with and competed against, from Luis Suárez to Jose Mourinho, his experiences under Brendan Rodgers and Roy Hodgson. He also has an incredible and rare personal story, telling us of the extraordinary ups and downs of staying loyal to one club for your entire career.  Explosive and searingly honest, Steven Gerrard's My Story is the last word from an era-defining player.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Steven Gerrard,,,Penguin Books,,0
611,149963595,Diary Of A Wimpy Kid (Book 1) : Special Disney + Cover Edition,170100,179000,8900,5,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/98/b6/65/7b60bdaba32fd0bbb6f82c0789bf938d.jpg,17,"['English Books', ""Children's Books"", ""Children's Science Fiction & Fantasy""]","


  Diary Of A Wimpy Kid (Book 1) : Special Disney + Cover Edition
 
Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Jeff Kinney,,,Penguin Random House Children's UK,,0
612,435061,The Red & The Black (Paperback),120000,120000,0,0,5.0,4,https://salt.tikicdn.com/cache/280x280/media/catalog/product/i/m/img864_2.jpg,9,"['English Books', 'Fiction - Literature', 'Classic']","The Red & The Black
The Red and the Black has been hailed as the first great 'realist' novel of the nineteenth century, offering a lively and detailed picture of social and political life in the provinces and in Paris towards the end of the 1820s, the close of the stifling reactionary period of the Bourbon Restoration. Stendhal himself claimed that no-one before him had ventured to portray with such verisimilitude the 'moral and morose' France of 1830. However 'moral and morose' his novel is definitely not. Ironic, fast-moving, entertaining and incisive in its social criticism, it is a novel of ambition and passion, of indignation and tenderness, of polemic and poetry, which speaks to us today, as clearly as it did to the author's contemporaries, of the heights, depths and idiocies of which our human nature is capable or culpable.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Stendhal,,2015-05-21 00:00:00,Wordsworth Editions Ltd,,528
613,23437797,Cam English First 2 SB w Ans (FCC),113100,119000,5900,5,5.0,7,https://salt.tikicdn.com/cache/280x280/ts/product/62/5a/02/5d73675fb6ed79c40febe4975eb11266.jpg,39,"['English Books', 'Education - Teaching', 'Grammar, vocabulary & skills']","Four authentic Cambridge English Language Assessment examination papers for the Cambridge English: First (FCE) exam. These examination papers for the Cambridge English: First (FCE) exam provide the most authentic exam preparation available, allowing candidates to familiarise themselves with the content and format of the exam and to practise useful exam techniques. The Student's Book is also available in a 'without answers' edition. Audio CDs (2) containing the exam Listening material and a Student's Book with answers and downloadable Audio are available separately. These tests are also available as Cambridge English: First Tests 5-8 on TGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Michael McCarthy,,,,,0
614,32222729,Cambridge English Preliminary - Preliminary English Test 8 with Answers (reprint edition),105500,111000,5500,5,5.0,18,https://salt.tikicdn.com/cache/280x280/ts/product/a5/c8/ac/802c15e886141a49cedf8c1b250fe077.jpg,119,"['English Books', 'Education - Teaching', 'ELTs']","Cambridge English Preliminary - Preliminary English Test 8 with Answers (FAHASA reprint edition)
These examination papers for the Cambridge English:
 Preliminary (PET) exam provide the most authentic exam preparation available, allowing candidates to familiarise themselves with the content and format of the exam and to practise useful exam techniques.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Cambridge,,,,,0
615,426573,The Last Of The Mohicans,120000,120000,0,0,5.0,1,https://salt.tikicdn.com/cache/280x280/media/catalog/product/t/h/the-last-of-mohicans.jpg,8,"['English Books', 'Fiction - Literature', 'Classic']","The Last Of The Mohicans
It is 1757, Across Northeastern America the armies of Britain and France struggle for ascendancy. Their conflict, however, overlays older struggles between nations of Native Americans for possession of the same lands, and between the native people and white colonizers. Through these layers of conflict James Fenimore Cooper threads a thrilling narrative, in which Cora and Alice Munro, daughters of a British commander on the front line of the colonial war, attempt the join their father. Thwarted by Magua, the sinister ""Indian runner,"" they find help in Hawk-eye, the white woodsman, and his companions, the Mohican Chingachgook and Uncas, his son, the last of his tribe.Cooper's novel is full of vivid action--pursuits through wild terrain, skirmishes, treachery and brutality--but reflects also on the interaction between the colonists and the native peoples. Through the character of Hawkeye, Cooper raises lasting questions about the practices of the American frontier and the eclipse of the indigenous cultures.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",James Fenimore Cooper,,2002-12-05 00:00:00,Wordsworth Editions Ltd,,350
616,518943,Happy Heart US 2 Activity Book,58900,62000,3100,5,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/9f/77/d8/264e086760d014836c98758b25491c92.jpg,40,"['English Books', 'Education - Teaching', 'Kindergarten']","Happy Heart US 2 Activity Book
Happy Heart US is a three-level course for young children learning English for the first time.
- Student Book (with press outs and stickers)
- Activity Book
- Teacher's Edition (with extra photocopiable resourses)
- Flashcard
- Story Cards
- Interactive Poster
- Kenny Puppet
- Teacher's Resourse CD-ROM
- Audio CD
- Songs CD
- Interactive Whiteboard Software
Also available:
- Happy Hearts US Starter
- Happy Hearts US 1.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Jenny Dooley - Virginia Evans,,2016-01-30 00:00:00,Đại Trường Phát,,48
617,55286404,"Pathways: Listening, Speaking, And Critical Thinking 1, 2nd Student Edition + Online Workbook",349600,368000,18400,5,4.8,16,https://salt.tikicdn.com/cache/280x280/ts/product/68/37/60/65bb3ea949e4c310f0d9f6afe2b869a7.jpg,82,"['English Books', 'Education - Teaching', 'ELTs']","Pathways: Listening, Speaking, And Critical Thinking 1, 2nd Student Edition + Online Workbook
Pathways Listening, Speaking, and Critical Thinking Second Edition, is a global, five-level academic English program. Carefullyguided lessons develop the language skills, critical thinking, and learning strategies required for academic success. Using authentic and relevant content from National Geographic, including video, charts, and other infographics, Pathways prepares students to work effectively and confidently in an academic environment.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Rebecca Chase, Kristin Johannsen",,,Cengage Learning,,0
618,473648,The Two Towers (The Lord Of The Rings) - Vol 2,168200,177000,8800,5,4.7,7,https://salt.tikicdn.com/cache/280x280/ts/product/cd/8e/be/4695e881502b9021d1f9d2f8504124e3.png,34,"['English Books', ""Children's Books"", ""Children's Science Fiction & Fantasy""]","The Two Towers (The Lord Of The Rings) - Vol 2
Building on the story begun in The Hobbit and The Fellowship of the Ring this is the second part of Tolkien’s epic masterpiece, The Lord of the Rings, featuring a striking black cover based on Tolkien’s own design, the definitive text, and a detailed map of Middle-earth.
Frodo and the Companions of the Ring have been beset by danger during their quest to prevent the Ruling Ring from falling into the hands of the Dark Lord by destroying it in the Cracks of Doom. They have lost the wizard, Gandalf, in the battle with an evil spirit in the Mines of Moria; and at the Falls of Rauros, Boromir, seduced by the power of the Ring, tried to seize it by force. While Frodo and Sam made their escape the rest of the company were attacked by Orcs.
Now they continue their journey alone down the great River Anduin - alone, that is, save for the mysterious creeping figure that follows wherever they go.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",J.R.R Tolkien,,2007-12-22 00:00:00,HarperCollins,,0
619,191695229,My First Words,273000,420000,147000,35,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/59/0d/c5/02cffcc4385cae5ed3105b03f8b1957f.jpg,2,"['English Books', ""Children's Books"", 'Foreign Language Books']","Look at the pictures and learn your first words! The letter train is 1 metre long!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Igloo Books,,0
620,82387407,Solutions: Intermediate: Workbook - 3rd Edition,250800,264000,13200,5,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/d9/71/6e/98a95439142d739c2c5bc0cfe6edd231.jpg,26,"['English Books', 'Education - Teaching', 'ELTs']","Solutions: Intermediate: Workbook - 3rd Edition
With 100% new content, the third edition of Oxford's best-selling secondary course offers the tried and trusted Solutions methodology alongside fresh and diverse material that will spark your students' interest and drive them to succeed.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Paul Davies, Tim Falla",,,Oxford University Press,,0
621,55287925,Let's Go: Level 5: Student Book - 5th Edition,153900,162000,8100,5,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/bf/97/89/d81f109f23d158d646411be55e80b9eb.jpg,36,"['English Books', 'Education - Teaching', 'ELTs']","Let's Go: Level 5: Student Book - 5th Edition
Inspire students to enjoy learning in English with a trusted methodology and easy-to-use teaching tools. Let's Go 5th Edition provides lively and motivating activities and offers plenty of opportunities for students to practice using the language they are learning. Workbook activities allow students to put what they have learned into practice. Online Practice motivates students to connect with English outside the classroom through interactive tasks and activitiesGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Ritsuko Nakata, Karen Frazier, Barbara Hoskins",,,Oxford University Press,,0
622,171807623,Show and Tell 1: Activity Book,216000,216000,0,0,5.0,3,https://salt.tikicdn.com/cache/280x280/ts/product/6e/e4/ae/cba137637fc04c32e049e70b7d67c69f.jpg,36,"['English Books', 'Education - Teaching', 'ELTs']","Show and Tell taps into children's natural curiosity, asking a question such as 'who makes you happy?' or 'what do our senses tell us?' as the focus for each unit. Activities encourage children to explore the question while learning the language they need to think and talk about it. End-of-unit class projects consolidate learning and encourage children to work collaboratively. Opportunities to 'Show and Tell' allow them to present their projects in class or at home, and to talk about what they have learned - in English! Stories, hand-eye coordination practice and letter formation activities lead to reading and writing simple sentences. Problem-solving activities encourage children to think critically and creatively. Values lessons teach children how to behave both inside and outside the classroom.Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Oxford,,0
623,715960,Secret Of Millionaire Mind,135900,143000,7100,5,5.0,6,https://salt.tikicdn.com/cache/280x280/ts/product/a5/38/d0/3ba7337931ab42b5a4610945a7373e75.jpg,58,"['English Books', 'Business & Economics', 'Investment']","Secrets Of The Millionaire Mind reveals the missing link between wanting success and achieving it! Have you ever wondered why some people seem to get rich easily, while others are destined for a life of financial struggle? Is the difference found in their education, intelligence, skills, timing, work habits, contacts, luck, or their choice of jobs, businesses, or investments? The shocking answer is: None of the above! In his groundbreaking Secrets Of The Millionaire Mind, T. Harv Eker states: ""Give me five minutes, and I can predict your financial future for the rest of your life!"" Eker does this by identifying your ""money and success blueprint."" We all have a personal money blueprint ingrained in our subconscious minds, and it is this blueprint, more than anything, that will determine our financial lives. You can know everything about marketing, sales, negotiations, stocks, real estate, and the world of finance, but if your money blueprint is not set for a high level of success, you will never have a lot of money -- and if somehow you do, you will most likely lose it! The good news is that now you can actually reset your money blueprint to create natural and automatic success.
Secrets Of The Millionaire Mind is two books in one. Part I explains how your money blueprint works. Through Eker's rare combination of street smarts, humor, and heart, you will learn how your childhood influences have shaped your financial destiny. You will also learn how to identify your own money blueprint and ""revise"" it to not only create success but, more important, to keep and continually grow it. In Part II you will be introduced to seventeen ""Wealth Files,"" which describe exactly how rich people think and act differently than most poor and middle-class people. Each Wealth File includes action steps for you to practice in the real world in order to dramatically increase your income and accumulate wealth. If you are not doing as well financially as you would like, you will have to change your money blueprint. Unfortunately your current money blueprint will tend to stay with you for the rest of your life, unless you identify and revise it, and that's exactly what you will do with the help of this extraordinary book. According to T. Harv Eker, it's simple. If you think like rich people think and do what rich people do, chances are you'll get rich too!Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",T Harv Eker,,2011-07-11 00:00:00,HarperCollins,,224
624,48755694,All Your Perfects,280300,295000,14700,5,5.0,1,https://salt.tikicdn.com/cache/280x280/ts/product/13/04/c0/b520f361f6753e1344f08bbfa7373c92.jpg,7,"['English Books', 'Fiction - Literature', 'Romance']","INSTANT NEW YORK TIMES BESTSELLER
The #1 New York Times bestselling author of It Ends with Us—whose writing is “emotionally wrenching and utterly original” (Sara Shepard, New York Times bestselling author of the Pretty Little Liars series)—delivers a tour de force novel about a troubled marriage and the one old forgotten promise that might be able to save it.
Quinn and Graham’s perfect love is threatened by their imperfect marriage. The memories, mistakes, and secrets that they have built up over the years are now tearing them apart. The one thing that could save them might also be the very thing that pushes their marriage beyond the point of repair.
All Your Perfects is a profound novel about a damaged couple whose potential future hinges on promises made in the past. This is a heartbreaking page-turner that asks: Can a resounding love with a perfect beginning survive a lifetime between two imperfect people?Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....","Colleen Hoover,Colleen Hoover",,,Atria Books,,0
625,37794657,A Wrinkle in Time,194800,205000,10200,5,4.2,6,https://salt.tikicdn.com/cache/280x280/ts/product/d7/78/31/c981bb2964086ed92defccc2642ad6ae.jpg,35,"['English Books', 'Fiction - Literature', 'Science Fiction & Fantasy']","A WRINKLE IN TIME is a classic sci-fi adventure for children by bestselling US author, Madeleine L'Engle and is now major new motion picture from Disney films.
When Charles Wallace Murry goes searching through a 'wrinkle in time' for his lost father, he finds himself on an evil planet where all life is enslaved by a huge pulsating brain known as 'It'. How Charles, his sister Meg and friend Calvin find and free his father makes this a very special and exciting mixture of fantasy and science fiction, which all the way through is dominated by the funny and mysterious trio of guardian angels known as Mrs Whatsit, Mrs Who and Mrs Which.
Madeleine L'Engle lived in New York and wrote over 60 books for children, including A WRINKLE IN TIME, the first in her Time Quintet series and winner of the highly prestigious Newbury Medal. Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Madeleine L'Engle,,,Penguin Books Ltd,,0
626,74744231,Devils: New Translation,330000,330000,0,0,5.0,4,https://salt.tikicdn.com/cache/280x280/ts/product/fd/1e/9a/d5d972d0994cc7c338ae645752d18aa3.jpg,10,"['English Books', 'Fiction - Literature', 'Classic']","As ideological ferment grips Russia, a small group of revolutionaries, led by Pyotr Verkhovensky and inspired by Nikolai Stavrogin, plan to spread destruction and anarchy throughout the country. Morally bankrupt, they are prepared to use whatever means necessary to achieve their goal, including murder and incitement to suicide. But when they are forced to test the limits of their doctrine and kill one of their own to secure the secrecy of their mission, the ragtag group breaks up in mutual recrimination.
Devils is at once a compelling political statement and a study of atheism and its calamitous effect on a country that is teetering on the edge of an abyss. Seen as Dostoevsky’s most powerful indictment of man’s propensity to violence, this darkly humorous work, shot through with grotesque comedy, is presented here in Roger Cockrell’s masterful new translation.
“It is a merciless exposé of certain aspects of the Russian revolutionary movements of the mid-19th century, and of the various kinds of revolutionary and terrorist psychology.” – Dr Rowan Williams,Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Fyodor Dostoevsky,,2018-01-23 00:00:00,Bloomsbury,,768
627,22605957,The Diary Of A Young Girl,218500,230000,11500,5,5.0,2,https://salt.tikicdn.com/cache/280x280/ts/product/0b/51/79/6ff4777aab804cbf54a9cf83448edef3.jpg,46,"['English Books', ""Children's Books"", 'History, Geography & Cultures']","First published over sixty years ago, Anne Frank's Diary of a Young Girl has reached millions of young people throughout the world. In July 1942, thirteen-year-old Anne Frank and her family, fleeing the occupation, went into hiding in an Amsterdam warehouse. Over the next two years Anne vividly describes in her diary the frustrations of living in such close quarters, and her thoughts, feelings and longings as she grows up. Her diary ends abruptly when, in August 1944, they were all betrayed. 'One of the greatest books of the [last] century' - Guardian Paperback: 352 pages Age Range: 11 - 16 years Product Dimensions: 12.9 x 2.1 x 19.8 cmGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Anne Frank,,,,,0
628,163544439,American Family & Friends 2E 4 Workbook,148000,148000,0,0,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/3e/35/f5/7b185f84a24e316437b244cab85596d0.jpg,13,"['English Books', 'Education - Teaching', 'ELTs']","Supporting all teachers, developing every child. Build conversation skills, with functional language in the new Fluency Time! sections - even see the conversations in action, on the Fluency DVD. Students can take their English learning home, with fun language games on the Online Play siteGiá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",,,,Oxford University Press,,140
629,448937,Kafka on the Shore (Paperback),208400,224000,15600,7,5.0,24,https://salt.tikicdn.com/cache/280x280/ts/product/b9/54/c1/da5c20137d8087de8a997acd7127a94c.jpg,129,"['English Books', 'Fiction - Literature', 'Science Fiction & Fantasy']","Kafka On The Shore
Kafka Tamura runs away from home at fifteen, under the shadow of his father's dark prophesy. The aging Nakata, tracker of lost cats, who never recovered from a bizarre childhood affliction, finds his pleasantly simplified life suddenly turned upside down. As their parallel odysseys unravel, cats converse with people; fish tumble from the sky; a ghost-like pimp deploys a Hegel-spouting girl of the night; a forest harbours soldiers apparently un-aged since World War II. 
There is a savage killing, but the identity of both victim and killer is a riddle - one of many which combine to create an elegant and dreamlike masterpiece. ** Murakami's new novel is coming ** COLORLESS TSUKURU TAZAKI AND HIS YEARS OF PILGRIMAGE 'The reason why death had such a hold on Tsukuru Tazaki was clear. One day his four closest friends, the friends he'd known for a long time, announced that they did not want to see him, or talk with him, ever again.'Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Haruki Murakami,,2005-09-18 00:00:00,Penguin Random House,,615
630,23438381,Cam English Exam Booster for Key and Key for Schools SB w/o Ans w Audio,255800,275000,19200,7,0.0,0,https://salt.tikicdn.com/cache/280x280/ts/product/1f/e6/82/d69b60cac2c1970a35b4128fc112a0fe.jpg,10,"['English Books', 'Education - Teaching', 'ELTs']","Essential exam task practice for class or home study for use alongside a coursebook or intensively before the exam. Focus on essential exam practice with the Exam Booster for Key and Key for Schools. Maximise learners' potential with dedicated exam task practice for class or home study. 48 exam tasks practise each part of the exam three times while Exam facts provide practical information about each task. Exam tips provide useful advice on how to approach the exercises and 'Get it right' boxes highlight typical candidate errors in the exam. This Exam Booster is suitable for both Cambridge English: Key and Cambridge English: Key for Schools. The downloadable audio is available from Giá sản phẩm trên Tiki đã bao gồm thuế theo luật hiện hành. Bên cạnh đó, tuỳ vào loại sản phẩm, hình thức và địa chỉ giao hàng mà có thể phát sinh thêm chi phí khác như phí vận chuyển, phụ phí hàng cồng kềnh, thuế nhập khẩu (đối với đơn hàng giao từ nước ngoài có giá trị trên 1 triệu đồng).....",Caroline Chapman,,,,,0
